Sale_Price,Make,model,year,title_status,mileage,color,lot,state,country,condition,Make,MakeID,Manufacturer,ManufacturerId,Model,ModelID,ModelYear,Series,Series2,Trim,Trim2,ABS,ActiveSafetySysNote,AdaptiveCruiseControl,AdaptiveDrivingBeam,AdaptiveHeadlights,AdditionalErrorText,AirBagLocCurtain,AirBagLocFront,AirBagLocKnee,AirBagLocSeatCushion,AirBagLocSide,AutoReverseSystem,AutomaticPedestrianAlertingSound,AxleConfiguration,Axles,BasePrice,BatteryA,BatteryA_to,BatteryCells,BatteryInfo,BatteryKWh,BatteryKWh_to,BatteryModules,BatteryPacks,BatteryType,BatteryV,BatteryV_to,BedLengthIN,BedType,BlindSpotIntervention,BlindSpotMon,BodyCabType,BodyClass,BrakeSystemDesc,BrakeSystemType,BusFloorConfigType,BusLength,BusType,CAN_AACN,CIB,CashForClunkers,ChargerLevel,ChargerPowerKW,CoolingType,CurbWeightLB,CustomMotorcycleType,DaytimeRunningLight,DestinationMarket,DisplacementCC,DisplacementCI,DisplacementL,Doors,DriveType,DriverAssist,DynamicBrakeSupport,EDR,ESC,EVDriveUnit,ElectrificationLevel,EngineConfiguration,EngineCycles,EngineCylinders,EngineHP,EngineHP_to,EngineKW,EngineManufacturer,EngineModel,EntertainmentSystem,ErrorCode,ErrorText,ForwardCollisionWarning,FuelInjectionType,FuelTypePrimary,FuelTypeSecondary,GCWR,GCWR_to,GVWR,GVWR_to,KeylessIgnition,LaneCenteringAssistance,LaneDepartureWarning,LaneKeepSystem,LowerBeamHeadlampLightSource,MotorcycleChassisType,MotorcycleSuspensionType,NCSABodyType,NCSAMake,NCSAMapExcApprovedBy,NCSAMapExcApprovedOn,NCSAMappingException,NCSAModel,NCSANote,Note,OtherBusInfo,OtherEngineInfo,OtherMotorcycleInfo,OtherRestraintSystemInfo,OtherTrailerInfo,ParkAssist,PedestrianAutomaticEmergencyBraking,PlantCity,PlantCompanyName,PlantCountry,PlantState,PossibleValues,Pretensioner,RearAutomaticEmergencyBraking,RearCrossTrafficAlert,RearVisibilitySystem,SAEAutomationLevel,SAEAutomationLevel_to,SeatBeltsAll,SeatRows,Seats,SemiautomaticHeadlampBeamSwitching,SteeringLocation,TPMS,TopSpeedMPH,TrackWidth,TractionControl,TrailerBodyType,TrailerLength,TrailerType,TransmissionSpeeds,TransmissionStyle,Turbo,VIN,ValveTrainDesign,VehicleType,WheelBaseLong,WheelBaseShort,WheelBaseType,WheelSizeFront,WheelSizeRear,Wheels,Windows
16400,ford,f-150,2020,clean vehicle,10351,black,167742924,pennsylvania, usa,2 days left,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2020,,,,,,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,Crew/ Super Crew/ Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,5000,305.1187205,5,,4WD/4-Wheel Drive/4x4,,,,,,,V-Shaped,,8,395,,294.5515,Ford,5.0L 4V,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,DEARBORN,Dearborn,UNITED STATES (USA),MICHIGAN,,,,,,,,Manual,,,,,,,,,Not Applicable,,Not Applicable,,,,1ftew1e57lfa24246,,TRUCK ,,,,,,,
17000,ford,fusion,2020,clean vehicle,1117,gray,167742945,pennsylvania, usa,2 days left,FORD,460,"FORD MOTOR COMPANY, MEXICO",979,Fusion,1780,2020,Titanium AWD,,,,,,,,,,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st and 2nd Rows,,,,,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,2000,122.0474882,2,4,,,,,,,,In-Line,,4,240,,178.968,Ford,2.0L GTDI,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,Premium Fuel,,,,,,HERMOSILLO,,MEXICO,,,,,,,,,Manual,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,3fa6p0d98lr194138,,PASSENGER CAR,,,,,,,
18200,ford,fusion,2020,clean vehicle,9861,black,167743129,pennsylvania, usa,2 days left,FORD,460,"FORD MOTOR COMPANY, MEXICO",979,Fusion,1780,2020,Titanium FWD,,,,,,,,,,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st and 2nd Rows,,,,,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,2000,122.0474882,2,4,,,,,,,,In-Line,,4,240,,178.968,Ford,2.0L GTDI,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,Premium Fuel,,,,,,HERMOSILLO,,MEXICO,,,,,,,,,Manual,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,3fa6p0k98lr118096,,PASSENGER CAR,,,,,,,
26500,ford,van,2020,clean vehicle,122,white,167743139,pennsylvania, usa,2 days left,FORD,460,"FORD MOTOR COMPANY, USA",976,Transit,3608,2020,250,,Medium Roof,,,,,,,,,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,,Cargo Van,,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,3500,213.5831043,3.5,,RWD/Rear-Wheel Drive,,,,,,,V-Shaped,,6,275,,205.0675,Ford,3.5L V6 Cyclone,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,GVWR: 9070 lbs,,,,,,,,KANSAS CITY,,UNITED STATES (USA),MISSOURI,,,,,,,,Manual,,,,,,,,,Not Applicable,,Not Applicable,,,,1ftbr1c86lka43630,,TRUCK ,148,130,,,,,
20000,ford,fusion,2020,clean vehicle,23984,silver,167569992,virginia, usa,2 days left,FORD,460,"FORD MOTOR COMPANY, MEXICO",979,Fusion,1780,2020,SEL FWD,,,,,,,,,,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st and 2nd Rows,,,,,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,1500,91.53561614,1.5,4,,,,,,,,In-Line,,4,181,,134.9717,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,HERMOSILLO,,MEXICO,,,,,,,,,Manual,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,3fa6p0cd0lr116667,,PASSENGER CAR,,,,,,,
27000,ford,mustang,2020,clean vehicle,12748,red,167569997,virginia, usa,2 days left,FORD,460,"FORD MOTOR COMPANY, USA",976,Mustang,1781,2020,I4 Convertible,,,,,,,,,,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Convertible/Cabriolet,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,2300,140.3546114,2.3,2,,,,,,,,In-Line,,4,310,,231.167,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,4V,,,,,,FLATROCK,FRAP,UNITED STATES (USA),MICHIGAN,,,,,,,,Manual,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,1fatp8uh3l5101487,,PASSENGER CAR,,,,,,,
20600,ford,fusion,2020,clean vehicle,17858,black,167570001,virginia, usa,2 days left,FORD,460,"FORD MOTOR COMPANY, MEXICO",979,Fusion,1780,2020,SEL FWD,,,,,,,,,,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st and 2nd Rows,,,,,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,1500,91.53561614,1.5,4,,,,,,,,In-Line,,4,181,,134.9717,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,HERMOSILLO,,MEXICO,,,,,,,,,Manual,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,3fa6p0cd8lr115427,,PASSENGER CAR,,,,,,,
23400,ford,fusion,2020,clean vehicle,2452,gray,167749593,michigan, usa,21 hours left,FORD,460,"FORD MOTOR COMPANY, MEXICO",979,Fusion,1780,2020,SE FWD,,,,,,,,,,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st and 2nd Rows,,,,,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,1500,91.53561614,1.5,4,,,,,,,,In-Line,,4,181,,134.9717,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,HERMOSILLO,,MEXICO,,,,,,,,,Manual,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,3fa6p0hd6lr110753,,PASSENGER CAR,,,,,,,
46900,ford,explorer,2020,clean vehicle,740,gray,167751303,virginia, usa,21 hours left,FORD,460,"FORD MOTOR COMPANY, USA",976,Explorer,1800,2020,Limited,,,,,,,,,,,1st Row (Driver and Passenger),Passenger Seat Only,,1st and 2nd and 3rd Rows,,,,,,,,,,,,,,,,,,,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,2300,140.3546114,2.3,4,4WD/4-Wheel Drive/4x4,,,,,,,In-Line,,4,270,,201.339,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,,,TiVCT,,,,,,CHICAGO,Chicago Assembly ,UNITED STATES (USA),ILLINOIS,,,,,,,,Manual,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,1fmsk8fh3lga11841,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,,,,,,
25200,ford,escape,2020,clean vehicle,7,black,167751305,virginia, usa,21 hours left,FORD,460,"FORD MOTOR COMPANY, USA",976,Escape,1798,2020,S,,,,,,,,,,,1st Row (Driver and Passenger),Driver Seat Only,,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,1500,91.53561614,1.5,4,4WD/4-Wheel Drive/4x4,,,,,,,In-Line,,3,,,,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,,,Dragon DI TC Gas,,,,,,LOUISVILLE,Louisville Assembly ,UNITED STATES (USA),KENTUCKY,,,,,,,,Manual,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,1fmcu9f61lua48374,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,,,,,,
43900,ford,explorer,2020,clean vehicle,2089,no_color,167751362,south carolina, usa,21 hours left,FORD,460,"FORD MOTOR COMPANY, USA",976,Explorer,1800,2020,Limited,,,,,,,,,,,1st Row (Driver and Passenger),Passenger Seat Only,,1st and 2nd and 3rd Rows,,,,,,,,,,,,,,,,,,,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,2300,140.3546114,2.3,4,RWD/Rear-Wheel Drive,,,,,,,In-Line,,4,270,,201.339,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,,,TiVCT,,,,,,CHICAGO,Chicago Assembly ,UNITED STATES (USA),ILLINOIS,,,,,,,,Manual,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,1fmsk7fh0lgb38489,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,,,,,,
35400,ford,ranger,2020,clean vehicle,671,blue,167759471,ohio, usa,21 hours left,FORD,460,"FORD MOTOR COMPANY, USA",976,Ranger,1803,2020,,,,,,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,Crew/ Super Crew/ Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,2300,140.3546114,2.3,,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,,,TIVCT 4V,,,,,,WAYNE,Michigan Assembly,UNITED STATES (USA),MICHIGAN,,,,,,,,Manual,,,,,,,,,Not Applicable,,Not Applicable,,,,1fter4fh1lla02732,,TRUCK ,,,,,,,
15000,ford,fusion,2020,clean vehicle,11729,white,167625047,illinois, usa,19 hours left,FORD,460,"FORD MOTOR COMPANY, MEXICO",979,Fusion,1780,2020,Titanium AWD,,,,,,,,,,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st and 2nd Rows,,,,,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,2000,122.0474882,2,4,,,,,,,,In-Line,,4,240,,178.968,Ford,2.0L GTDI,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,Premium Fuel,,,,,,HERMOSILLO,,MEXICO,,,,,,,,,Manual,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,3fa6p0d92lr117801,,PASSENGER CAR,,,,,,,
59900,ford,max,2020,clean vehicle,2162,no_color,167762991,ohio, usa,21 hours left,FORD,460,"FORD MOTOR COMPANY, USA",976,Expedition MAX,1820,2020,Limited,,,,,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd and 3rd Rows,,,,,,,,,,,,,,,,,,,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,3500,213.5831043,3.5,4,4WD/4-Wheel Drive/4x4,,,,,,,V-Shaped,,6,310,320,231.167,Ford,3.5L GTDI,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Flexible Fuel Vehicle (FFV),Gasoline,,,"Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,JEFFERSON COUNTY,Kentucky Truck,UNITED STATES (USA),KENTUCKY,,,,,,,,Manual,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,1fmjk2at4lea11492,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,,,,,,
14400,nissan,altima,2020,clean vehicle,10728,gray,167455277,arizona, usa,2 days left,NISSAN,478,"NISSAN NORTH AMERICA, INC",997,Altima,1904,2020,,,Grade S,,Standard,,Not Available,Optional,,,1st and 2nd Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,Not Available,,2,243000,,,,,,,,,,,,,Not Applicable,,Optional,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,Not Available,Standard,,,,,,Not Applicable,Not Available,,2500,152.5593602,2.5,4,4x2,,Standard,Not Available,Standard,,,,,,,,,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,"Class 1: 6,000 lb or less (2,722 kg or less)",,Standard,,Optional,Not Available,Halogen,Not Applicable,Not Applicable,,,,,,,,,,,,"3-Point Manual Belts, 2nd row outboard 3-Point Manual Belts, 2nd row center 3-Point Manual Belts",,Not Available,Optional,SMYRNA ,Nissan North America Inc.,UNITED STATES (USA),TENNESSEE,,,,Optional,Standard,,,Manual,2,5,Standard,Left-Hand Drive (LHD),Direct,,,Standard,Not Applicable,,Not Applicable,,Continuously Variable Transmission (CVT),,1n4bl4bv5lc127707,Dual Overhead Cam (DOHC),PASSENGER CAR,,111.2,,16,16,4,
25500,nissan,armada,2020,clean vehicle,10317,black,167722430,california, usa,1 days left,NISSAN,478,"NISSAN MOTOR COMPANY, LTD",996,Armada,1915,2020,SUV,Wagon body style,,,Standard,,,,,,1st and 2nd and 3rd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,5600,341.7329669,5.6,4,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,"3-Point Manual Belts, 2nd row outboard 3-Point Manual Belts, 2nd row center 3-Point Manual Belts, 3rd row outboard 3-Point Manual Belts",,,,"NISSAN SHATAI KYYUSHU PLANT, MIYAKO-GUN","Nissan Shatai Co., Ltd.",JAPAN,FUKUOKA,,,,,,,,Manual,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,jn8ay2nc6l9615894,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,,,,,,
13900,nissan,altima,2020,clean vehicle,15160,black,167722431,california, usa,1 days left,NISSAN,478,"NISSAN NORTH AMERICA, INC",997,Altima,1904,2020,,,Grade S,,Standard,,Not Available,Optional,,,1st and 2nd Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,Not Available,,2,243000,,,,,,,,,,,,,Not Applicable,,Optional,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,Not Available,Standard,,,,,,Not Applicable,Not Available,,2500,152.5593602,2.5,4,4x2,,Standard,Not Available,Standard,,,,,,,,,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,"Class 1: 6,000 lb or less (2,722 kg or less)",,Standard,,Optional,Not Available,Halogen,Not Applicable,Not Applicable,,,,,,,,,,,,"3-Point Manual Belts, 2nd row outboard 3-Point Manual Belts, 2nd row center 3-Point Manual Belts",,Not Available,Optional,SMYRNA ,Nissan North America Inc.,UNITED STATES (USA),TENNESSEE,,,,Optional,Standard,,,Manual,2,5,Standard,Left-Hand Drive (LHD),Direct,,,Standard,Not Applicable,,Not Applicable,,Continuously Variable Transmission (CVT),,1n4bl4bv4lc140657,Dual Overhead Cam (DOHC),PASSENGER CAR,,111.2,,16,16,4,
21100,nissan,rogue,2020,clean vehicle,19597,silver,167725016,south carolina, usa,21 hours left,NISSAN,478,"NISSAN NORTH AMERICA, INC",997,Rogue,1913,2020,Crossover,Wagon body style,,,Standard,,,,,,1st and 2nd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,2500,152.5593602,2.5,4,4x2,,,,,,,,,,,,,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,"3-Point Manual Belts, 2nd row outboard 3-Point Manual Belts, 2nd row center 3-Point Manual Belts",,,,SMYRNA ,Nissan North America Inc.,UNITED STATES (USA),TENNESSEE,,,,,,,,Manual,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,5n1at2mt6lc714032,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,,,,,,
14700,nissan,rogue,2020,clean vehicle,15387,gray,167743353,pennsylvania, usa,2 days left,NISSAN,478,"RENAULT SAMSUNG MOTORS CO., LTD",1000,Rogue,1913,2020,Crossover,Wagon body style,,,Standard,,,,,,1st and 2nd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,2500,152.5593602,2.5,4,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,"3-Point Manual Belts, 2nd row outboard 3-Point Manual Belts, 2nd row center 3-Point Manual Belts",,,,BUSAN,Renault Samsung Motor Plant,SOUTH KOREA,,,,,,,,,Manual,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,knmat2mv5lp500471,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,,,,,,
19000,nissan,cargo,2020,clean vehicle,264,black,167129224,california, usa,7 hours left,NISSAN,478,"NISSAN MEXICANA, S.A. DE C.V.",999,NV200,1918,2020,,,,,Standard,,,,,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,,Cargo Van,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,2000,122.0474882,2,,4x2,,,,,,,,,,,,,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,"4-Wheel ABS, Model Change Number Code",,,,,,,,JIUTEPEC,"Nissan Mexicana, S.A. de C.V.",MEXICO,MORELOS,,,,,,,,Manual,,,,,,,,,Not Applicable,,Not Applicable,,,,3n6cm0kn9lk693851,,TRUCK ,,,,,,,
12000,nissan,rogue,2020,clean vehicle,11583,blue,167656206,ohio, usa,2 days left,NISSAN,478,"NISSAN MOTOR COMPANY, LTD",996,Rogue,1913,2020,Crossover,Wagon body style,,,Standard,,,,,,1st and 2nd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,2500,152.5593602,2.5,4,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,"3-Point Manual Belts, 2nd row outboard 3-Point Manual Belts, 2nd row center 3-Point Manual Belts",,,,"KYUSHU PLANT, MIYAKO-GUN ","Nissan Motor Kyushu Co., Ltd.",JAPAN,FUKUOKA,,,,,,,,Manual,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,jn8at2mv7lw102351,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,,,,,,
15000,nissan,altima,2020,clean vehicle,14320,blue,167656212,ohio, usa,2 days left,NISSAN,478,"NISSAN NORTH AMERICA, INC",997,Altima,1904,2020,,,Grade SR,,Standard,,Not Available,Standard,,,1st and 2nd Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,Not Available,,2,25700,,,,,,,,,,,,,Not Applicable,,Standard,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,Not Available,Standard,,,,,,Not Applicable,Standard,,2500,152.5593602,2.5,4,4x2,,Standard,Not Available,Standard,,,,,,,,,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,"Class 1: 6,000 lb or less (2,722 kg or less)",,Standard,,Standard,Not Available,LED,Not Applicable,Not Applicable,,,,,,,,,,,,"3-Point Manual Belts, 2nd row outboard 3-Point Manual Belts, 2nd row center 3-Point Manual Belts",,Not Available,Standard,SMYRNA ,Nissan North America Inc.,UNITED STATES (USA),TENNESSEE,,,,Standard,Standard,,,Manual,2,5,Standard,Left-Hand Drive (LHD),Direct,,,Standard,Not Applicable,,Not Applicable,,Continuously Variable Transmission (CVT),,1n4bl4cv4lc134145,Dual Overhead Cam (DOHC),PASSENGER CAR,,111.2,,19,19,4,
19400,nissan,rogue,2020,clean vehicle,21009,black,167614823,minnesota, usa,14 hours left,NISSAN,478,"RENAULT SAMSUNG MOTORS CO., LTD",1000,Rogue,1913,2020,Crossover,Wagon body style,,,Standard,,,,,,1st and 2nd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,2500,152.5593602,2.5,4,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,"3-Point Manual Belts, 2nd row outboard 3-Point Manual Belts, 2nd row center 3-Point Manual Belts",,,,BUSAN,Renault Samsung Motor Plant,SOUTH KOREA,,,,,,,,,Manual,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,knmat2mvxlp505598,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,,,,,,
19800,nissan,rogue,2020,clean vehicle,14850,silver,167614830,minnesota, usa,14 hours left,NISSAN,478,"RENAULT SAMSUNG MOTORS CO., LTD",1000,Rogue,1913,2020,Crossover,Wagon body style,,,Standard,,,,,,1st and 2nd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,2500,152.5593602,2.5,4,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,"3-Point Manual Belts, 2nd row outboard 3-Point Manual Belts, 2nd row center 3-Point Manual Belts",,,,BUSAN,Renault Samsung Motor Plant,SOUTH KOREA,,,,,,,,,Manual,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,knmat2mv2lp511637,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,,,,,,
